VCE ,leafValue( DP1_IB1 "mcparamset" 1 ) (A),leafValue( DP1_IB1 "mcparamset" 2 ) (A),leafValue( DP1_IB1 "mcparamset" 3 ) (A),leafValue( DP1_IB1 "mcparamset" 4 ) (A),leafValue( DP1_IB1 "mcparamset" 5 ) (A),leafValue( DP1_IB1 "mcparamset" 6 ) (A),leafValue( DP1_IB1 "mcparamset" 7 ) (A),leafValue( DP1_IB1 "mcparamset" 8 ) (A),leafValue( DP1_IB1 "mcparamset" 9 ) (A),leafValue( DP1_IB1 "mcparamset" 10 ) (A),leafValue( DP1_IB1 "mcparamset" 11 ) (A),leafValue( DP1_IB1 "mcparamset" 12 ) (A),leafValue( DP1_IB1 "mcparamset" 13 ) (A),leafValue( DP1_IB1 "mcparamset" 14 ) (A),leafValue( DP1_IB1 "mcparamset" 15 ) (A),leafValue( DP1_IB1 "mcparamset" 16 ) (A),leafValue( DP1_IB1 "mcparamset" 17 ) (A),leafValue( DP1_IB1 "mcparamset" 18 ) (A),leafValue( DP1_IB1 "mcparamset" 19 ) (A),leafValue( DP1_IB1 "mcparamset" 20 ) (A),leafValue( DP1_IB2 "mcparamset" 1 ) (A),leafValue( DP1_IB2 "mcparamset" 2 ) (A),leafValue( DP1_IB2 "mcparamset" 3 ) (A),leafValue( DP1_IB2 "mcparamset" 4 ) (A),leafValue( DP1_IB2 "mcparamset" 5 ) (A),leafValue( DP1_IB2 "mcparamset" 6 ) (A),leafValue( DP1_IB2 "mcparamset" 7 ) (A),leafValue( DP1_IB2 "mcparamset" 8 ) (A),leafValue( DP1_IB2 "mcparamset" 9 ) (A),leafValue( DP1_IB2 "mcparamset" 10 ) (A),leafValue( DP1_IB2 "mcparamset" 11 ) (A),leafValue( DP1_IB2 "mcparamset" 12 ) (A),leafValue( DP1_IB2 "mcparamset" 13 ) (A),leafValue( DP1_IB2 "mcparamset" 14 ) (A),leafValue( DP1_IB2 "mcparamset" 15 ) (A),leafValue( DP1_IB2 "mcparamset" 16 ) (A),leafValue( DP1_IB2 "mcparamset" 17 ) (A),leafValue( DP1_IB2 "mcparamset" 18 ) (A),leafValue( DP1_IB2 "mcparamset" 19 ) (A),leafValue( DP1_IB2 "mcparamset" 20 ) (A),leafValue( DP2_IB1 "mcparamset" 1 ) (A),leafValue( DP2_IB1 "mcparamset" 2 ) (A),leafValue( DP2_IB1 "mcparamset" 3 ) (A),leafValue( DP2_IB1 "mcparamset" 4 ) (A),leafValue( DP2_IB1 "mcparamset" 5 ) (A),leafValue( DP2_IB1 "mcparamset" 6 ) (A),leafValue( DP2_IB1 "mcparamset" 7 ) (A),leafValue( DP2_IB1 "mcparamset" 8 ) (A),leafValue( DP2_IB1 "mcparamset" 9 ) (A),leafValue( DP2_IB1 "mcparamset" 10 ) (A),leafValue( DP2_IB1 "mcparamset" 11 ) (A),leafValue( DP2_IB1 "mcparamset" 12 ) (A),leafValue( DP2_IB1 "mcparamset" 13 ) (A),leafValue( DP2_IB1 "mcparamset" 14 ) (A),leafValue( DP2_IB1 "mcparamset" 15 ) (A),leafValue( DP2_IB1 "mcparamset" 16 ) (A),leafValue( DP2_IB1 "mcparamset" 17 ) (A),leafValue( DP2_IB1 "mcparamset" 18 ) (A),leafValue( DP2_IB1 "mcparamset" 19 ) (A),leafValue( DP2_IB1 "mcparamset" 20 ) (A),leafValue( DP2_IB2 "mcparamset" 1 ) (A),leafValue( DP2_IB2 "mcparamset" 2 ) (A),leafValue( DP2_IB2 "mcparamset" 3 ) (A),leafValue( DP2_IB2 "mcparamset" 4 ) (A),leafValue( DP2_IB2 "mcparamset" 5 ) (A),leafValue( DP2_IB2 "mcparamset" 6 ) (A),leafValue( DP2_IB2 "mcparamset" 7 ) (A),leafValue( DP2_IB2 "mcparamset" 8 ) (A),leafValue( DP2_IB2 "mcparamset" 9 ) (A),leafValue( DP2_IB2 "mcparamset" 10 ) (A),leafValue( DP2_IB2 "mcparamset" 11 ) (A),leafValue( DP2_IB2 "mcparamset" 12 ) (A),leafValue( DP2_IB2 "mcparamset" 13 ) (A),leafValue( DP2_IB2 "mcparamset" 14 ) (A),leafValue( DP2_IB2 "mcparamset" 15 ) (A),leafValue( DP2_IB2 "mcparamset" 16 ) (A),leafValue( DP2_IB2 "mcparamset" 17 ) (A),leafValue( DP2_IB2 "mcparamset" 18 ) (A),leafValue( DP2_IB2 "mcparamset" 19 ) (A),leafValue( DP2_IB2 "mcparamset" 20 ) (A),leafValue( DP3_IB1 "mcparamset" 1 ) (A),leafValue( DP3_IB1 "mcparamset" 2 ) (A),leafValue( DP3_IB1 "mcparamset" 3 ) (A),leafValue( DP3_IB1 "mcparamset" 4 ) (A),leafValue( DP3_IB1 "mcparamset" 5 ) (A),leafValue( DP3_IB1 "mcparamset" 6 ) (A),leafValue( DP3_IB1 "mcparamset" 7 ) (A),leafValue( DP3_IB1 "mcparamset" 8 ) (A),leafValue( DP3_IB1 "mcparamset" 9 ) (A),leafValue( DP3_IB1 "mcparamset" 10 ) (A),leafValue( DP3_IB1 "mcparamset" 11 ) (A),leafValue( DP3_IB1 "mcparamset" 12 ) (A),leafValue( DP3_IB1 "mcparamset" 13 ) (A),leafValue( DP3_IB1 "mcparamset" 14 ) (A),leafValue( DP3_IB1 "mcparamset" 15 ) (A),leafValue( DP3_IB1 "mcparamset" 16 ) (A),leafValue( DP3_IB1 "mcparamset" 17 ) (A),leafValue( DP3_IB1 "mcparamset" 18 ) (A),leafValue( DP3_IB1 "mcparamset" 19 ) (A),leafValue( DP3_IB1 "mcparamset" 20 ) (A),leafValue( DP3_IB2 "mcparamset" 1 ) (A),leafValue( DP3_IB2 "mcparamset" 2 ) (A),leafValue( DP3_IB2 "mcparamset" 3 ) (A),leafValue( DP3_IB2 "mcparamset" 4 ) (A),leafValue( DP3_IB2 "mcparamset" 5 ) (A),leafValue( DP3_IB2 "mcparamset" 6 ) (A),leafValue( DP3_IB2 "mcparamset" 7 ) (A),leafValue( DP3_IB2 "mcparamset" 8 ) (A),leafValue( DP3_IB2 "mcparamset" 9 ) (A),leafValue( DP3_IB2 "mcparamset" 10 ) (A),leafValue( DP3_IB2 "mcparamset" 11 ) (A),leafValue( DP3_IB2 "mcparamset" 12 ) (A),leafValue( DP3_IB2 "mcparamset" 13 ) (A),leafValue( DP3_IB2 "mcparamset" 14 ) (A),leafValue( DP3_IB2 "mcparamset" 15 ) (A),leafValue( DP3_IB2 "mcparamset" 16 ) (A),leafValue( DP3_IB2 "mcparamset" 17 ) (A),leafValue( DP3_IB2 "mcparamset" 18 ) (A),leafValue( DP3_IB2 "mcparamset" 19 ) (A),leafValue( DP3_IB2 "mcparamset" 20 ) (A)
330.00000E-3,28.518534E-12,28.490093E-12,28.557737E-12,28.510873E-12,28.439268E-12,28.481599E-12,28.531197E-12,28.465916E-12,28.512713E-12,28.530232E-12,28.495687E-12,28.510475E-12,28.474924E-12,28.565842E-12,28.493009E-12,28.524560E-12,28.485244E-12,28.459853E-12,28.503968E-12,28.553052E-12,28.519989E-12,28.501283E-12,28.536616E-12,28.505290E-12,28.446898E-12,28.490090E-12,28.519802E-12,28.466776E-12,28.499632E-12,28.537756E-12,28.493611E-12,28.515514E-12,28.479410E-12,28.561457E-12,28.496588E-12,28.529769E-12,28.489952E-12,28.455003E-12,28.502974E-12,28.546193E-12,28.524408E-12,28.479896E-12,28.548905E-12,28.515018E-12,28.438025E-12,28.480666E-12,28.521432E-12,28.466129E-12,28.506342E-12,28.541917E-12,28.480976E-12,28.516895E-12,28.485101E-12,28.558488E-12,28.498997E-12,28.523408E-12,28.489376E-12,28.456500E-12,28.501674E-12,28.558542E-12,28.519884E-12,28.494173E-12,28.546079E-12,28.500697E-12,28.449089E-12,28.487047E-12,28.523432E-12,28.466527E-12,28.504662E-12,28.529403E-12,28.497699E-12,28.524466E-12,28.480233E-12,28.567409E-12,28.496304E-12,28.522533E-12,28.483862E-12,28.454459E-12,28.507567E-12,28.543476E-12,28.519700E-12,28.499781E-12,28.538610E-12,28.500110E-12,28.444893E-12,28.488897E-12,28.536867E-12,28.459921E-12,28.500517E-12,28.532497E-12,28.495756E-12,28.512736E-12,28.489626E-12,28.569923E-12,28.495888E-12,28.537260E-12,28.486696E-12,28.454124E-12,28.504932E-12,28.545526E-12,28.515614E-12,28.501530E-12,28.541498E-12,28.507821E-12,28.438553E-12,28.491216E-12,28.517916E-12,28.456138E-12,28.507003E-12,28.536998E-12,28.493960E-12,28.531291E-12,28.475777E-12,28.566411E-12,28.501166E-12,28.526398E-12,28.489534E-12,28.455243E-12,28.501068E-12,28.551744E-12
335.00000E-3,29.169053E-12,29.134533E-12,29.216634E-12,29.159754E-12,29.072846E-12,29.124223E-12,29.184422E-12,29.105190E-12,29.161987E-12,29.183251E-12,29.141322E-12,29.159271E-12,29.116123E-12,29.226471E-12,29.138072E-12,29.176367E-12,29.128648E-12,29.097830E-12,29.151373E-12,29.210948E-12,29.170819E-12,29.148114E-12,29.190999E-12,29.152977E-12,29.082107E-12,29.134529E-12,29.170591E-12,29.106233E-12,29.146110E-12,29.192383E-12,29.138803E-12,29.165387E-12,29.121567E-12,29.221149E-12,29.142416E-12,29.182688E-12,29.134362E-12,29.091944E-12,29.150167E-12,29.202623E-12,29.176182E-12,29.122157E-12,29.205915E-12,29.164785E-12,29.071337E-12,29.123091E-12,29.172570E-12,29.105447E-12,29.154255E-12,29.197433E-12,29.123467E-12,29.167064E-12,29.128474E-12,29.217545E-12,29.145340E-12,29.174968E-12,29.133663E-12,29.093761E-12,29.148589E-12,29.217611E-12,29.170690E-12,29.139485E-12,29.202485E-12,29.147404E-12,29.084766E-12,29.130836E-12,29.174997E-12,29.105930E-12,29.152216E-12,29.182244E-12,29.143765E-12,29.176253E-12,29.122565E-12,29.228372E-12,29.142071E-12,29.173906E-12,29.126971E-12,29.091283E-12,29.155742E-12,29.199325E-12,29.170468E-12,29.146291E-12,29.193419E-12,29.146691E-12,29.079673E-12,29.133082E-12,29.191303E-12,29.097913E-12,29.147185E-12,29.185999E-12,29.141406E-12,29.162015E-12,29.133967E-12,29.231424E-12,29.141567E-12,29.191781E-12,29.130411E-12,29.090877E-12,29.152544E-12,29.201813E-12,29.165508E-12,29.148414E-12,29.196925E-12,29.156049E-12,29.071978E-12,29.135896E-12,29.168302E-12,29.093322E-12,29.155057E-12,29.191462E-12,29.139227E-12,29.184536E-12,29.117158E-12,29.227161E-12,29.147972E-12,29.178597E-12,29.133855E-12,29.092235E-12,29.147853E-12,29.209361E-12
340.00000E-3,29.852160E-12,29.810263E-12,29.909911E-12,29.840874E-12,29.735392E-12,29.797750E-12,29.870814E-12,29.774648E-12,29.843585E-12,29.869393E-12,29.818503E-12,29.840288E-12,29.787918E-12,29.921850E-12,29.814558E-12,29.861037E-12,29.803120E-12,29.765716E-12,29.830702E-12,29.903009E-12,29.854304E-12,29.826747E-12,29.878797E-12,29.832649E-12,29.746632E-12,29.810258E-12,29.854027E-12,29.775914E-12,29.824314E-12,29.880476E-12,29.815445E-12,29.847711E-12,29.794526E-12,29.915390E-12,29.819830E-12,29.868710E-12,29.810056E-12,29.758572E-12,29.829237E-12,29.892904E-12,29.860813E-12,29.795242E-12,29.896900E-12,29.846981E-12,29.733560E-12,29.796376E-12,29.856428E-12,29.774961E-12,29.834200E-12,29.886606E-12,29.796832E-12,29.849746E-12,29.802909E-12,29.911016E-12,29.823379E-12,29.859340E-12,29.809207E-12,29.760777E-12,29.827323E-12,29.911096E-12,29.854148E-12,29.816273E-12,29.892737E-12,29.825884E-12,29.749859E-12,29.805775E-12,29.859374E-12,29.775547E-12,29.831725E-12,29.868171E-12,29.821468E-12,29.860899E-12,29.795737E-12,29.924157E-12,29.819412E-12,29.858051E-12,29.801084E-12,29.757770E-12,29.836005E-12,29.888902E-12,29.853878E-12,29.824534E-12,29.881734E-12,29.825019E-12,29.743678E-12,29.808502E-12,29.879166E-12,29.765817E-12,29.825619E-12,29.872728E-12,29.818605E-12,29.843619E-12,29.809576E-12,29.927861E-12,29.818800E-12,29.879745E-12,29.805259E-12,29.757277E-12,29.832123E-12,29.891922E-12,29.847858E-12,29.827111E-12,29.885989E-12,29.836378E-12,29.734338E-12,29.811917E-12,29.851249E-12,29.760244E-12,29.835173E-12,29.879359E-12,29.815959E-12,29.870952E-12,29.789174E-12,29.922687E-12,29.826574E-12,29.863744E-12,29.809439E-12,29.758925E-12,29.826430E-12,29.901082E-12
345.00000E-3,30.572657E-12,30.521806E-12,30.642749E-12,30.558959E-12,30.430933E-12,30.506618E-12,30.595297E-12,30.478579E-12,30.562249E-12,30.593572E-12,30.531806E-12,30.558247E-12,30.494685E-12,30.657240E-12,30.527018E-12,30.583431E-12,30.513135E-12,30.467737E-12,30.546613E-12,30.634373E-12,30.575258E-12,30.541812E-12,30.604986E-12,30.548976E-12,30.444576E-12,30.521800E-12,30.574923E-12,30.480116E-12,30.538860E-12,30.607024E-12,30.528095E-12,30.567257E-12,30.502705E-12,30.649400E-12,30.533418E-12,30.592743E-12,30.521554E-12,30.459067E-12,30.544835E-12,30.622109E-12,30.583159E-12,30.503574E-12,30.626958E-12,30.566370E-12,30.428710E-12,30.504950E-12,30.577837E-12,30.478959E-12,30.550858E-12,30.614464E-12,30.505504E-12,30.569727E-12,30.512879E-12,30.644091E-12,30.537725E-12,30.581371E-12,30.520524E-12,30.461743E-12,30.542511E-12,30.644188E-12,30.575069E-12,30.529100E-12,30.621906E-12,30.540765E-12,30.448492E-12,30.516359E-12,30.581413E-12,30.479670E-12,30.547854E-12,30.592089E-12,30.535405E-12,30.583263E-12,30.504176E-12,30.660041E-12,30.532909E-12,30.579807E-12,30.510665E-12,30.458094E-12,30.553049E-12,30.617251E-12,30.574742E-12,30.539126E-12,30.608551E-12,30.539715E-12,30.440990E-12,30.519668E-12,30.605434E-12,30.467860E-12,30.540443E-12,30.597621E-12,30.531930E-12,30.562290E-12,30.520971E-12,30.664536E-12,30.532167E-12,30.606137E-12,30.515733E-12,30.457495E-12,30.548337E-12,30.620916E-12,30.567435E-12,30.542254E-12,30.613715E-12,30.553501E-12,30.429654E-12,30.523813E-12,30.571551E-12,30.461097E-12,30.552039E-12,30.605669E-12,30.528719E-12,30.595465E-12,30.496209E-12,30.658257E-12,30.541603E-12,30.586717E-12,30.520806E-12,30.459496E-12,30.541428E-12,30.632035E-12
350.00000E-3,31.336146E-12,31.274427E-12,31.421219E-12,31.319521E-12,31.164133E-12,31.255993E-12,31.363625E-12,31.221962E-12,31.323513E-12,31.361532E-12,31.286565E-12,31.318657E-12,31.241510E-12,31.438806E-12,31.280754E-12,31.349223E-12,31.263904E-12,31.208803E-12,31.304536E-12,31.411052E-12,31.339303E-12,31.298709E-12,31.375384E-12,31.307404E-12,31.180691E-12,31.274420E-12,31.338896E-12,31.223827E-12,31.295126E-12,31.377858E-12,31.282060E-12,31.329592E-12,31.251245E-12,31.429290E-12,31.288521E-12,31.360525E-12,31.274121E-12,31.198280E-12,31.302378E-12,31.396167E-12,31.348893E-12,31.252298E-12,31.402052E-12,31.328516E-12,31.161435E-12,31.253969E-12,31.342434E-12,31.222423E-12,31.309688E-12,31.386888E-12,31.254642E-12,31.332589E-12,31.263593E-12,31.422847E-12,31.293748E-12,31.346722E-12,31.272871E-12,31.201528E-12,31.299557E-12,31.422965E-12,31.339074E-12,31.283280E-12,31.395921E-12,31.297438E-12,31.185445E-12,31.267816E-12,31.346773E-12,31.223287E-12,31.306043E-12,31.359731E-12,31.290932E-12,31.349019E-12,31.253029E-12,31.442206E-12,31.287904E-12,31.344824E-12,31.260906E-12,31.197099E-12,31.312347E-12,31.390270E-12,31.338676E-12,31.295450E-12,31.379712E-12,31.296164E-12,31.176340E-12,31.271832E-12,31.375929E-12,31.208952E-12,31.297047E-12,31.366445E-12,31.286715E-12,31.323563E-12,31.273414E-12,31.447662E-12,31.287003E-12,31.376782E-12,31.267056E-12,31.196372E-12,31.306629E-12,31.394719E-12,31.329808E-12,31.299246E-12,31.385979E-12,31.312896E-12,31.162581E-12,31.276864E-12,31.334804E-12,31.200743E-12,31.311122E-12,31.376213E-12,31.282818E-12,31.363829E-12,31.243360E-12,31.440040E-12,31.298455E-12,31.353210E-12,31.273213E-12,31.198800E-12,31.298243E-12,31.408214E-12
355.00000E-3,32.149182E-12,32.074272E-12,32.252436E-12,32.129003E-12,31.940407E-12,32.051899E-12,32.182533E-12,32.010595E-12,32.133849E-12,32.179993E-12,32.089004E-12,32.127954E-12,32.034320E-12,32.273782E-12,32.081951E-12,32.165054E-12,32.061500E-12,31.994624E-12,32.110816E-12,32.240096E-12,32.153014E-12,32.103744E-12,32.196806E-12,32.114297E-12,31.960504E-12,32.074264E-12,32.152520E-12,32.012859E-12,32.099395E-12,32.199809E-12,32.083537E-12,32.141227E-12,32.046135E-12,32.262232E-12,32.091378E-12,32.178771E-12,32.073901E-12,31.981851E-12,32.108197E-12,32.222030E-12,32.164653E-12,32.047414E-12,32.229173E-12,32.139921E-12,31.937132E-12,32.049442E-12,32.156813E-12,32.011154E-12,32.117070E-12,32.210768E-12,32.050258E-12,32.144865E-12,32.061123E-12,32.254412E-12,32.097723E-12,32.162018E-12,32.072383E-12,31.985794E-12,32.104773E-12,32.254555E-12,32.152735E-12,32.085017E-12,32.221731E-12,32.102201E-12,31.966274E-12,32.066248E-12,32.162080E-12,32.012202E-12,32.112645E-12,32.177807E-12,32.094305E-12,32.164805E-12,32.048301E-12,32.277908E-12,32.090629E-12,32.159714E-12,32.057861E-12,31.980417E-12,32.120297E-12,32.214873E-12,32.152253E-12,32.099788E-12,32.202058E-12,32.100654E-12,31.955222E-12,32.071123E-12,32.197467E-12,31.994804E-12,32.101727E-12,32.185956E-12,32.089187E-12,32.133910E-12,32.073043E-12,32.284530E-12,32.089536E-12,32.198502E-12,32.065326E-12,31.979536E-12,32.113356E-12,32.220273E-12,32.141489E-12,32.104395E-12,32.209665E-12,32.120963E-12,31.938523E-12,32.077230E-12,32.147553E-12,31.984841E-12,32.118810E-12,32.197812E-12,32.084457E-12,32.182781E-12,32.036566E-12,32.275280E-12,32.103435E-12,32.169893E-12,32.072799E-12,31.982482E-12,32.103178E-12,32.236652E-12
360.00000E-3,33.019447E-12,32.928527E-12,33.144768E-12,32.994956E-12,32.766053E-12,32.901373E-12,33.059925E-12,32.851241E-12,33.000837E-12,33.056842E-12,32.946408E-12,32.993683E-12,32.880037E-12,33.170676E-12,32.937848E-12,33.038710E-12,32.913026E-12,32.831857E-12,32.972881E-12,33.129791E-12,33.024098E-12,32.964298E-12,33.077249E-12,32.977106E-12,32.790445E-12,32.928517E-12,33.023498E-12,32.853989E-12,32.959019E-12,33.080893E-12,32.939772E-12,33.009792E-12,32.894377E-12,33.156658E-12,32.949289E-12,33.055360E-12,32.928077E-12,32.816355E-12,32.969703E-12,33.107864E-12,33.038224E-12,32.895930E-12,33.116534E-12,33.008206E-12,32.762078E-12,32.898391E-12,33.028709E-12,32.851920E-12,32.980472E-12,33.094195E-12,32.899382E-12,33.014207E-12,32.912568E-12,33.147167E-12,32.956990E-12,33.035026E-12,32.926235E-12,32.821140E-12,32.965547E-12,33.147340E-12,33.023760E-12,32.941569E-12,33.107501E-12,32.962426E-12,32.797448E-12,32.918789E-12,33.035102E-12,32.853192E-12,32.975101E-12,33.054190E-12,32.952842E-12,33.038409E-12,32.897006E-12,33.175684E-12,32.948380E-12,33.032230E-12,32.908609E-12,32.814614E-12,32.984388E-12,33.099177E-12,33.023174E-12,32.959496E-12,33.083623E-12,32.960548E-12,32.784034E-12,32.924705E-12,33.078051E-12,32.832076E-12,32.961850E-12,33.064081E-12,32.946629E-12,33.000910E-12,32.927035E-12,33.183721E-12,32.947054E-12,33.079308E-12,32.917669E-12,32.813544E-12,32.975965E-12,33.105731E-12,33.010110E-12,32.965088E-12,33.092856E-12,32.985197E-12,32.763767E-12,32.932117E-12,33.017470E-12,32.819983E-12,32.982584E-12,33.078469E-12,32.940889E-12,33.060226E-12,32.882763E-12,33.172494E-12,32.963923E-12,33.044584E-12,32.926740E-12,32.817121E-12,32.963611E-12,33.125610E-12
365.00000E-3,33.955965E-12,33.845615E-12,34.108070E-12,33.926240E-12,33.648416E-12,33.812656E-12,34.005095E-12,33.751811E-12,33.933378E-12,34.001353E-12,33.867317E-12,33.924695E-12,33.786761E-12,34.139515E-12,33.856927E-12,33.979346E-12,33.826800E-12,33.728284E-12,33.899448E-12,34.089892E-12,33.961610E-12,33.889030E-12,34.026120E-12,33.904576E-12,33.678021E-12,33.845602E-12,33.960883E-12,33.755146E-12,33.882623E-12,34.030544E-12,33.859263E-12,33.944246E-12,33.804166E-12,34.122501E-12,33.870813E-12,33.999553E-12,33.845068E-12,33.709469E-12,33.895590E-12,34.063278E-12,33.978755E-12,33.806050E-12,34.073802E-12,33.942322E-12,33.643592E-12,33.809037E-12,33.967206E-12,33.752635E-12,33.908660E-12,34.046688E-12,33.810240E-12,33.949606E-12,33.826245E-12,34.110981E-12,33.880160E-12,33.974874E-12,33.842833E-12,33.715277E-12,33.890546E-12,34.111191E-12,33.961200E-12,33.861443E-12,34.062838E-12,33.886758E-12,33.686521E-12,33.833795E-12,33.974966E-12,33.754179E-12,33.902142E-12,33.998133E-12,33.875125E-12,33.978980E-12,33.807357E-12,34.145593E-12,33.869711E-12,33.971480E-12,33.821440E-12,33.707356E-12,33.913414E-12,34.052736E-12,33.960489E-12,33.883202E-12,34.033857E-12,33.884479E-12,33.670240E-12,33.840975E-12,34.027094E-12,33.728550E-12,33.886059E-12,34.010138E-12,33.867585E-12,33.933467E-12,33.843804E-12,34.155348E-12,33.868100E-12,34.028619E-12,33.832436E-12,33.706057E-12,33.903190E-12,34.060690E-12,33.944633E-12,33.889989E-12,34.045064E-12,33.914396E-12,33.645642E-12,33.849972E-12,33.953566E-12,33.713873E-12,33.911224E-12,34.027602E-12,33.860618E-12,34.005460E-12,33.790069E-12,34.141722E-12,33.888575E-12,33.986475E-12,33.843445E-12,33.710398E-12,33.888196E-12,34.084818E-12
370.00000E-3,34.969359E-12,34.835425E-12,35.153971E-12,34.933281E-12,34.596081E-12,34.795423E-12,35.028988E-12,34.721573E-12,34.941945E-12,35.024446E-12,34.861765E-12,34.931405E-12,34.763992E-12,35.192137E-12,34.849155E-12,34.997736E-12,34.812589E-12,34.693018E-12,34.900763E-12,35.131908E-12,34.976210E-12,34.888118E-12,35.054508E-12,34.906987E-12,34.632014E-12,34.835409E-12,34.975327E-12,34.725621E-12,34.880343E-12,35.059876E-12,34.851990E-12,34.955136E-12,34.785118E-12,35.171486E-12,34.866009E-12,35.022263E-12,34.834761E-12,34.670182E-12,34.896081E-12,35.099607E-12,34.997020E-12,34.787405E-12,35.112379E-12,34.952800E-12,34.590226E-12,34.791030E-12,34.983003E-12,34.722574E-12,34.911944E-12,35.079471E-12,34.792490E-12,34.961641E-12,34.811915E-12,35.157505E-12,34.877353E-12,34.992309E-12,34.832048E-12,34.677231E-12,34.889959E-12,35.157760E-12,34.975712E-12,34.854636E-12,35.099072E-12,34.885360E-12,34.642330E-12,34.821078E-12,34.992420E-12,34.724448E-12,34.904032E-12,35.020539E-12,34.871242E-12,34.997293E-12,34.788990E-12,35.199514E-12,34.864670E-12,34.988189E-12,34.806083E-12,34.667618E-12,34.917714E-12,35.086811E-12,34.974849E-12,34.881045E-12,35.063898E-12,34.882594E-12,34.622570E-12,34.829794E-12,35.055689E-12,34.693341E-12,34.884512E-12,35.035110E-12,34.862091E-12,34.942053E-12,34.833227E-12,35.211353E-12,34.862716E-12,35.057541E-12,34.819429E-12,34.666041E-12,34.905305E-12,35.096465E-12,34.955605E-12,34.889283E-12,35.077499E-12,34.918906E-12,34.592714E-12,34.840713E-12,34.966447E-12,34.675527E-12,34.915056E-12,35.056306E-12,34.853634E-12,35.029432E-12,34.768008E-12,35.194815E-12,34.887567E-12,35.006389E-12,34.832791E-12,34.671310E-12,34.887106E-12,35.125749E-12
375.00000E-3,36.072154E-12,35.909596E-12,36.296221E-12,36.028366E-12,35.619101E-12,35.861045E-12,36.144528E-12,35.771413E-12,36.038881E-12,36.139015E-12,35.941566E-12,36.026090E-12,35.822897E-12,36.342544E-12,35.926260E-12,36.106597E-12,35.881880E-12,35.736755E-12,35.988898E-12,36.269443E-12,36.080470E-12,35.973551E-12,36.175501E-12,35.996452E-12,35.662713E-12,35.909578E-12,36.079398E-12,35.776325E-12,35.964114E-12,36.182017E-12,35.929701E-12,36.054892E-12,35.848538E-12,36.317480E-12,35.946717E-12,36.136365E-12,35.908791E-12,35.709038E-12,35.983215E-12,36.230239E-12,36.105727E-12,35.851314E-12,36.245740E-12,36.052057E-12,35.611995E-12,35.855714E-12,36.088714E-12,35.772627E-12,36.002469E-12,36.205800E-12,35.857485E-12,36.062787E-12,35.881062E-12,36.300510E-12,35.960485E-12,36.100010E-12,35.905498E-12,35.717594E-12,35.975786E-12,36.300820E-12,36.079865E-12,35.932913E-12,36.229590E-12,35.970204E-12,35.675234E-12,35.892184E-12,36.100145E-12,35.774901E-12,35.992867E-12,36.134273E-12,35.953068E-12,36.106058E-12,35.853238E-12,36.351498E-12,35.945092E-12,36.095009E-12,35.873984E-12,35.705926E-12,36.009472E-12,36.214708E-12,36.078818E-12,35.964966E-12,36.186898E-12,35.966847E-12,35.651250E-12,35.902762E-12,36.176935E-12,35.737147E-12,35.969175E-12,36.151957E-12,35.941961E-12,36.039013E-12,35.906928E-12,36.365867E-12,35.942720E-12,36.179182E-12,35.890182E-12,35.704013E-12,35.994411E-12,36.226425E-12,36.055461E-12,35.974964E-12,36.203407E-12,36.010918E-12,35.615014E-12,35.916015E-12,36.068620E-12,35.715526E-12,36.006246E-12,36.177683E-12,35.931698E-12,36.145066E-12,35.827771E-12,36.345794E-12,35.972882E-12,36.117099E-12,35.906400E-12,35.710408E-12,35.972323E-12,36.261968E-12
